(301,8)
(302,0)
(303,0)
(304,1)
(305,1)
(306,1)
(307,3)
(308,7)
(309,0)
(310,7)
(311,9)
(312,3)
(313,9)
(314,2)
(315,4)
(316,4)
(317,1)
(318,3)
(319,1)
(320,10)
(321,0)
(322,2)
(323,10)
(324,7)
(325,10)
(326,4)
(327,0)
(328,10)
(329,7)
(330,4)
(331,3)
(332,9)
(333,10)
(334,6)
(335,10)
(336,10)
(337,6)
(338,6)
(339,4)
(340,8)
(341,2)
(342,5)
(343,10)
(344,2)
(345,7)
(346,4)
(347,7)
(348,10)
(349,0)
(350,9)
(351,5)
(352,9)
(353,9)
(354,5)
(355,4)
(356,8)
(357,3)
(358,9)
(359,3)
(360,7)
(361,5)
(362,0)
(363,6)
(364,7)
(365,6)
(366,1)
(367,6)
(368,10)
(369,3)
(370,7)
(371,5)
(372,2)
(373,2)
(374,9)
(375,10)
(376,2)
(377,2)
(378,0)
(379,6)
(380,4)
(381,5)
(382,9)
(383,8)
(384,2)
(385,0)
(386,9)
(387,3)
(388,9)
(389,0)
(390,5)
(391,6)
(392,10)
(393,7)
(394,7)
(395,9)
(396,7)
(397,4)
(398,3)
(399,6)
(400,5)
