(101,4)
(102,6)
(103,5)
(104,3)
(105,8)
(106,1)
(107,0)
(108,4)
(109,4)
(110,5)
(111,7)
(112,3)
(113,1)
(114,8)
(115,6)
(116,2)
(117,7)
(118,10)
(119,1)
(120,9)
(121,4)
(122,8)
(123,2)
(124,7)
(125,0)
(126,0)
(127,8)
(128,4)
(129,8)
(130,10)
(131,0)
(132,9)
(133,4)
(134,1)
(135,1)
(136,1)
(137,1)
(138,7)
(139,2)
(140,4)
(141,9)
(142,0)
(143,3)
(144,9)
(145,6)
(146,10)
(147,8)
(148,6)
(149,3)
(150,7)
(151,5)
(152,8)
(153,8)
(154,5)
(155,2)
(156,4)
(157,7)
(158,-1)
(159,6)
(160,7)
(161,5)
(162,0)
(163,1)
(164,8)
(165,5)
(166,9)
(167,4)
(168,4)
(169,8)
(170,5)
(171,1)
(172,4)
(173,3)
(174,9)
(175,9)
(176,6)
(177,2)
(178,-1)
(179,7)
(180,0)
(181,5)
(182,7)
(183,2)
(184,3)
(185,8)
(186,4)
(187,5)
(188,1)
(189,3)
(190,9)
(191,1)
(192,9)
(193,8)
(194,5)
(195,4)
(196,3)
(197,7)
(198,7)
(199,7)
(200,0)
