(401,3)
(402,6)
(403,10)
(404,8)
(405,8)
(406,10)
(407,4)
(408,6)
(409,1)
(410,2)
(411,9)
(412,8)
(413,9)
(414,6)
(415,9)
(416,10)
(417,3)
(418,6)
(419,8)
(420,-1)
(421,10)
(422,10)
(423,2)
(424,2)
(425,5)
(426,5)
(427,1)
(428,7)
(429,3)
(430,4)
(431,9)
(432,8)
(433,9)
(434,0)
(435,1)
(436,8)
(437,6)
(438,3)
(439,0)
(440,9)
(441,0)
(442,8)
(443,8)
(444,3)
(445,8)
(446,7)
(447,8)
(448,5)
(449,9)
(450,5)
(451,8)
(452,4)
(453,5)
(454,8)
(455,2)
(456,1)
(457,10)
(458,1)
(459,9)
(460,0)
(461,7)
(462,4)
(463,7)
(464,0)
(465,6)
(466,10)
(467,6)
(468,0)
(469,1)
(470,9)
(471,5)
(472,5)
(473,6)
(474,5)
(475,4)
(476,2)
(477,5)
(478,4)
(479,7)
(480,3)
(481,1)
(482,3)
(483,7)
(484,4)
(485,1)
(486,8)
(487,1)
(488,2)
(489,6)
(490,7)
(491,1)
(492,4)
(493,8)
(494,5)
(495,9)
(496,3)
(497,2)
(498,8)
(499,10)
(500,1)
