(401,9)
(402,2)
(403,7)
(404,6)
(405,1)
(406,9)
(407,7)
(408,0)
(409,2)
(410,5)
(411,1)
(412,5)
(413,10)
(414,4)
(415,7)
(416,8)
(417,9)
(418,8)
(419,5)
(420,4)
(421,3)
(422,1)
(423,3)
(424,3)
(425,2)
(426,3)
(427,6)
(428,1)
(429,3)
(430,8)
(431,10)
(432,3)
(433,0)
(434,0)
(435,0)
(436,9)
(437,3)
(438,6)
(439,8)
(440,0)
(441,3)
(442,8)
(443,3)
(444,10)
(445,9)
(446,2)
(447,2)
(448,3)
(449,2)
(450,1)
(451,0)
(452,1)
(453,7)
(454,0)
(455,1)
(456,0)
(457,1)
(458,1)
(459,7)
(460,8)
(461,0)
(462,0)
(463,3)
(464,9)
(465,-1)
(466,4)
(467,5)
(468,5)
(469,4)
(470,9)
(471,4)
(472,-1)
(473,2)
(474,1)
(475,8)
(476,6)
(477,0)
(478,8)
(479,4)
(480,-1)
(481,7)
(482,0)
(483,10)
(484,10)
(485,5)
(486,10)
(487,5)
(488,2)
(489,4)
(490,4)
(491,4)
(492,9)
(493,3)
(494,10)
(495,10)
(496,9)
(497,0)
(498,4)
(499,7)
(500,4)
