(101,10)
(102,7)
(103,0)
(104,6)
(105,6)
(106,8)
(107,10)
(108,5)
(109,4)
(110,2)
(111,10)
(112,1)
(113,5)
(114,10)
(115,5)
(116,1)
(117,0)
(118,10)
(119,10)
(120,0)
(121,10)
(122,3)
(123,2)
(124,0)
(125,7)
(126,9)
(127,3)
(128,5)
(129,5)
(130,4)
(131,10)
(132,3)
(133,8)
(134,4)
(135,5)
(136,6)
(137,9)
(138,10)
(139,7)
(140,0)
(141,0)
(142,3)
(143,6)
(144,3)
(145,5)
(146,10)
(147,1)
(148,1)
(149,10)
(150,1)
(151,7)
(152,0)
(153,-1)
(154,4)
(155,10)
(156,1)
(157,5)
(158,2)
(159,4)
(160,0)
(161,1)
(162,7)
(163,8)
(164,10)
(165,7)
(166,7)
(167,8)
(168,10)
(169,2)
(170,10)
(171,4)
(172,9)
(173,1)
(174,8)
(175,5)
(176,8)
(177,6)
(178,3)
(179,9)
(180,10)
(181,1)
(182,10)
(183,3)
(184,7)
(185,1)
(186,7)
(187,6)
(188,4)
(189,2)
(190,4)
(191,1)
(192,4)
(193,6)
(194,1)
(195,8)
(196,0)
(197,1)
(198,7)
(199,9)
(200,4)
