(101,4)
(102,4)
(103,4)
(104,9)
(105,8)
(106,8)
(107,0)
(108,3)
(109,2)
(110,3)
(111,10)
(112,8)
(113,9)
(114,0)
(115,7)
(116,6)
(117,0)
(118,10)
(119,2)
(120,3)
(121,7)
(122,5)
(123,7)
(124,4)
(125,9)
(126,8)
(127,3)
(128,3)
(129,9)
(130,6)
(131,0)
(132,9)
(133,9)
(134,7)
(135,2)
(136,6)
(137,1)
(138,6)
(139,3)
(140,4)
(141,3)
(142,8)
(143,2)
(144,4)
(145,3)
(146,8)
(147,7)
(148,1)
(149,10)
(150,9)
(151,0)
(152,10)
(153,3)
(154,1)
(155,0)
(156,10)
(157,9)
(158,9)
(159,9)
(160,7)
(161,8)
(162,10)
(163,8)
(164,3)
(165,6)
(166,6)
(167,1)
(168,8)
(169,6)
(170,5)
(171,5)
(172,0)
(173,3)
(174,10)
(175,8)
(176,2)
(177,0)
(178,10)
(179,1)
(180,5)
(181,3)
(182,9)
(183,4)
(184,6)
(185,9)
(186,3)
(187,10)
(188,4)
(189,1)
(190,4)
(191,2)
(192,2)
(193,0)
(194,2)
(195,1)
(196,4)
(197,7)
(198,2)
(199,5)
(200,1)
