(101,9)
(102,6)
(103,4)
(104,10)
(105,2)
(106,10)
(107,10)
(108,9)
(109,6)
(110,4)
(111,2)
(112,3)
(113,5)
(114,0)
(115,8)
(116,0)
(117,3)
(118,7)
(119,-1)
(120,1)
(121,3)
(122,2)
(123,5)
(124,5)
(125,6)
(126,6)
(127,1)
(128,-1)
(129,10)
(130,9)
(131,0)
(132,4)
(133,2)
(134,6)
(135,2)
(136,9)
(137,3)
(138,5)
(139,0)
(140,7)
(141,0)
(142,4)
(143,1)
(144,4)
(145,3)
(146,8)
(147,7)
(148,3)
(149,4)
(150,2)
(151,0)
(152,5)
(153,-1)
(154,8)
(155,6)
(156,1)
(157,2)
(158,10)
(159,9)
(160,-1)
(161,0)
(162,10)
(163,8)
(164,10)
(165,0)
(166,7)
(167,2)
(168,6)
(169,2)
(170,6)
(171,7)
(172,2)
(173,1)
(174,9)
(175,3)
(176,4)
(177,1)
(178,7)
(179,0)
(180,8)
(181,10)
(182,5)
(183,3)
(184,3)
(185,1)
(186,3)
(187,7)
(188,4)
(189,5)
(190,0)
(191,1)
(192,0)
(193,3)
(194,3)
(195,1)
(196,2)
(197,9)
(198,4)
(199,2)
(200,6)
