(201,4)
(202,10)
(203,0)
(204,0)
(205,3)
(206,8)
(207,6)
(208,8)
(209,8)
(210,1)
(211,2)
(212,6)
(213,10)
(214,5)
(215,8)
(216,3)
(217,1)
(218,6)
(219,3)
(220,10)
(221,6)
(222,9)
(223,2)
(224,0)
(225,3)
(226,2)
(227,7)
(228,10)
(229,9)
(230,6)
(231,7)
(232,8)
(233,0)
(234,7)
(235,3)
(236,6)
(237,9)
(238,1)
(239,3)
(240,1)
(241,4)
(242,2)
(243,1)
(244,9)
(245,6)
(246,7)
(247,9)
(248,7)
(249,5)
(250,5)
(251,6)
(252,7)
(253,2)
(254,9)
(255,5)
(256,6)
(257,0)
(258,5)
(259,2)
(260,4)
(261,2)
(262,1)
(263,10)
(264,4)
(265,4)
(266,5)
(267,2)
(268,1)
(269,7)
(270,1)
(271,2)
(272,5)
(273,5)
(274,1)
(275,10)
(276,7)
(277,3)
(278,3)
(279,6)
(280,8)
(281,9)
(282,7)
(283,7)
(284,1)
(285,5)
(286,5)
(287,0)
(288,4)
(289,7)
(290,3)
(291,1)
(292,5)
(293,3)
(294,8)
(295,8)
(296,5)
(297,1)
(298,0)
(299,10)
(300,4)
