(1,-1)
(2,6)
(3,4)
(4,0)
(5,9)
(6,1)
(7,3)
(8,3)
(9,5)
(10,4)
(11,0)
(12,7)
(13,9)
(14,8)
(15,3)
(16,2)
(17,6)
(18,6)
(19,6)
(20,4)
(21,6)
(22,10)
(23,7)
(24,10)
(25,2)
(26,2)
(27,5)
(28,4)
(29,2)
(30,10)
(31,4)
(32,5)
(33,2)
(34,5)
(35,8)
(36,7)
(37,6)
(38,5)
(39,10)
(40,4)
(41,8)
(42,1)
(43,9)
(44,0)
(45,3)
(46,3)
(47,10)
(48,3)
(49,10)
(50,6)
(51,5)
(52,1)
(53,10)
(54,6)
(55,0)
(56,3)
(57,2)
(58,4)
(59,1)
(60,6)
(61,9)
(62,8)
(63,8)
(64,4)
(65,6)
(66,8)
(67,8)
(68,2)
(69,6)
(70,5)
(71,10)
(72,8)
(73,6)
(74,4)
(75,5)
(76,2)
(77,4)
(78,3)
(79,0)
(80,8)
(81,6)
(82,5)
(83,9)
(84,6)
(85,4)
(86,5)
(87,10)
(88,3)
(89,4)
(90,5)
(91,3)
(92,2)
(93,6)
(94,6)
(95,9)
(96,1)
(97,7)
(98,5)
(99,4)
(100,-1)
