(1,5)
(2,7)
(3,3)
(4,2)
(5,4)
(6,4)
(7,6)
(8,3)
(9,3)
(10,0)
(11,5)
(12,9)
(13,4)
(14,8)
(15,8)
(16,10)
(17,1)
(18,5)
(19,8)
(20,6)
(21,4)
(22,8)
(23,8)
(24,1)
(25,9)
(26,3)
(27,2)
(28,-1)
(29,5)
(30,7)
(31,8)
(32,1)
(33,9)
(34,10)
(35,7)
(36,6)
(37,1)
(38,8)
(39,4)
(40,10)
(41,6)
(42,7)
(43,9)
(44,10)
(45,0)
(46,6)
(47,10)
(48,2)
(49,10)
(50,8)
(51,6)
(52,8)
(53,10)
(54,4)
(55,6)
(56,3)
(57,1)
(58,0)
(59,5)
(60,4)
(61,10)
(62,5)
(63,0)
(64,7)
(65,1)
(66,10)
(67,4)
(68,2)
(69,8)
(70,9)
(71,8)
(72,10)
(73,1)
(74,0)
(75,1)
(76,10)
(77,7)
(78,9)
(79,9)
(80,4)
(81,8)
(82,4)
(83,10)
(84,7)
(85,0)
(86,3)
(87,2)
(88,3)
(89,3)
(90,3)
(91,5)
(92,2)
(93,1)
(94,-1)
(95,4)
(96,1)
(97,0)
(98,9)
(99,1)
(100,3)
