(301,8)
(302,10)
(303,3)
(304,0)
(305,4)
(306,10)
(307,2)
(308,9)
(309,10)
(310,5)
(311,7)
(312,0)
(313,2)
(314,10)
(315,4)
(316,10)
(317,0)
(318,2)
(319,9)
(320,10)
(321,3)
(322,0)
(323,4)
(324,4)
(325,3)
(326,9)
(327,9)
(328,2)
(329,10)
(330,2)
(331,1)
(332,1)
(333,7)
(334,8)
(335,1)
(336,1)
(337,4)
(338,1)
(339,6)
(340,0)
(341,5)
(342,7)
(343,1)
(344,9)
(345,5)
(346,4)
(347,7)
(348,7)
(349,1)
(350,6)
(351,0)
(352,7)
(353,0)
(354,8)
(355,8)
(356,5)
(357,0)
(358,3)
(359,6)
(360,6)
(361,3)
(362,5)
(363,0)
(364,6)
(365,1)
(366,4)
(367,4)
(368,10)
(369,3)
(370,5)
(371,8)
(372,7)
(373,7)
(374,8)
(375,8)
(376,0)
(377,2)
(378,5)
(379,6)
(380,0)
(381,3)
(382,5)
(383,10)
(384,6)
(385,-1)
(386,1)
(387,1)
(388,5)
(389,4)
(390,6)
(391,0)
(392,8)
(393,5)
(394,8)
(395,9)
(396,9)
(397,0)
(398,10)
(399,2)
(400,6)
