(101,1)
(102,4)
(103,6)
(104,1)
(105,8)
(106,3)
(107,8)
(108,8)
(109,-1)
(110,0)
(111,0)
(112,1)
(113,6)
(114,1)
(115,4)
(116,4)
(117,2)
(118,7)
(119,1)
(120,6)
(121,0)
(122,6)
(123,9)
(124,7)
(125,4)
(126,10)
(127,3)
(128,7)
(129,10)
(130,1)
(131,4)
(132,2)
(133,6)
(134,1)
(135,7)
(136,4)
(137,7)
(138,6)
(139,1)
(140,7)
(141,5)
(142,3)
(143,-1)
(144,0)
(145,7)
(146,-1)
(147,9)
(148,6)
(149,3)
(150,3)
(151,3)
(152,10)
(153,3)
(154,4)
(155,9)
(156,8)
(157,1)
(158,0)
(159,7)
(160,0)
(161,4)
(162,7)
(163,1)
(164,10)
(165,9)
(166,7)
(167,3)
(168,4)
(169,5)
(170,4)
(171,5)
(172,1)
(173,-1)
(174,9)
(175,0)
(176,9)
(177,5)
(178,4)
(179,1)
(180,8)
(181,3)
(182,8)
(183,5)
(184,6)
(185,5)
(186,5)
(187,2)
(188,7)
(189,2)
(190,1)
(191,7)
(192,9)
(193,6)
(194,1)
(195,10)
(196,5)
(197,2)
(198,8)
(199,5)
(200,7)
