(401,7)
(402,8)
(403,3)
(404,9)
(405,10)
(406,3)
(407,1)
(408,3)
(409,1)
(410,7)
(411,0)
(412,2)
(413,2)
(414,9)
(415,0)
(416,3)
(417,-1)
(418,4)
(419,9)
(420,0)
(421,7)
(422,0)
(423,9)
(424,1)
(425,1)
(426,3)
(427,1)
(428,5)
(429,8)
(430,2)
(431,7)
(432,3)
(433,5)
(434,3)
(435,5)
(436,5)
(437,7)
(438,10)
(439,4)
(440,0)
(441,10)
(442,0)
(443,9)
(444,2)
(445,3)
(446,7)
(447,9)
(448,8)
(449,1)
(450,9)
(451,5)
(452,4)
(453,0)
(454,3)
(455,6)
(456,6)
(457,3)
(458,1)
(459,4)
(460,9)
(461,8)
(462,9)
(463,9)
(464,6)
(465,9)
(466,3)
(467,9)
(468,0)
(469,8)
(470,9)
(471,10)
(472,2)
(473,1)
(474,3)
(475,9)
(476,10)
(477,9)
(478,5)
(479,0)
(480,8)
(481,2)
(482,3)
(483,9)
(484,4)
(485,10)
(486,0)
(487,8)
(488,-1)
(489,0)
(490,7)
(491,2)
(492,7)
(493,0)
(494,5)
(495,3)
(496,-1)
(497,5)
(498,9)
(499,2)
(500,2)
