(1,0)
(2,9)
(3,8)
(4,10)
(5,2)
(6,4)
(7,10)
(8,6)
(9,9)
(10,1)
(11,6)
(12,-1)
(13,3)
(14,5)
(15,5)
(16,7)
(17,8)
(18,10)
(19,0)
(20,7)
(21,10)
(22,6)
(23,0)
(24,9)
(25,1)
(26,4)
(27,7)
(28,6)
(29,2)
(30,5)
(31,4)
(32,8)
(33,1)
(34,6)
(35,3)
(36,7)
(37,1)
(38,7)
(39,4)
(40,6)
(41,9)
(42,-1)
(43,4)
(44,4)
(45,0)
(46,0)
(47,2)
(48,0)
(49,10)
(50,6)
(51,8)
(52,3)
(53,6)
(54,0)
(55,4)
(56,0)
(57,7)
(58,10)
(59,6)
(60,8)
(61,4)
(62,7)
(63,1)
(64,9)
(65,4)
(66,1)
(67,0)
(68,2)
(69,3)
(70,7)
(71,1)
(72,6)
(73,4)
(74,8)
(75,9)
(76,8)
(77,10)
(78,7)
(79,10)
(80,5)
(81,8)
(82,1)
(83,1)
(84,1)
(85,3)
(86,6)
(87,8)
(88,7)
(89,7)
(90,3)
(91,7)
(92,6)
(93,7)
(94,10)
(95,6)
(96,9)
(97,8)
(98,0)
(99,3)
(100,6)
