(101,10)
(102,4)
(103,8)
(104,4)
(105,6)
(106,9)
(107,8)
(108,4)
(109,1)
(110,3)
(111,4)
(112,8)
(113,3)
(114,5)
(115,9)
(116,9)
(117,7)
(118,5)
(119,0)
(120,4)
(121,2)
(122,10)
(123,9)
(124,2)
(125,1)
(126,8)
(127,4)
(128,4)
(129,6)
(130,6)
(131,6)
(132,8)
(133,10)
(134,10)
(135,7)
(136,2)
(137,7)
(138,10)
(139,3)
(140,1)
(141,1)
(142,7)
(143,5)
(144,5)
(145,1)
(146,8)
(147,9)
(148,3)
(149,1)
(150,9)
(151,7)
(152,7)
(153,3)
(154,7)
(155,10)
(156,9)
(157,7)
(158,10)
(159,8)
(160,1)
(161,8)
(162,6)
(163,3)
(164,2)
(165,0)
(166,0)
(167,3)
(168,8)
(169,0)
(170,9)
(171,0)
(172,0)
(173,1)
(174,10)
(175,9)
(176,3)
(177,1)
(178,10)
(179,3)
(180,1)
(181,4)
(182,8)
(183,0)
(184,9)
(185,5)
(186,4)
(187,10)
(188,2)
(189,3)
(190,0)
(191,3)
(192,7)
(193,1)
(194,9)
(195,1)
(196,0)
(197,6)
(198,6)
(199,2)
(200,2)
