(1,0)
(2,0)
(3,10)
(4,7)
(5,4)
(6,0)
(7,5)
(8,10)
(9,8)
(10,2)
(11,10)
(12,9)
(13,3)
(14,0)
(15,3)
(16,-1)
(17,2)
(18,0)
(19,7)
(20,1)
(21,-1)
(22,2)
(23,3)
(24,6)
(25,1)
(26,4)
(27,2)
(28,7)
(29,10)
(30,6)
(31,8)
(32,2)
(33,5)
(34,8)
(35,4)
(36,7)
(37,7)
(38,3)
(39,5)
(40,0)
(41,5)
(42,2)
(43,0)
(44,6)
(45,7)
(46,5)
(47,7)
(48,6)
(49,6)
(50,9)
(51,6)
(52,2)
(53,5)
(54,5)
(55,2)
(56,6)
(57,9)
(58,6)
(59,2)
(60,1)
(61,6)
(62,0)
(63,1)
(64,7)
(65,8)
(66,2)
(67,1)
(68,4)
(69,8)
(70,0)
(71,0)
(72,6)
(73,2)
(74,3)
(75,5)
(76,8)
(77,4)
(78,0)
(79,7)
(80,8)
(81,1)
(82,8)
(83,0)
(84,2)
(85,3)
(86,10)
(87,10)
(88,7)
(89,3)
(90,2)
(91,7)
(92,1)
(93,10)
(94,9)
(95,9)
(96,10)
(97,4)
(98,1)
(99,7)
(100,3)
