(401,0)
(402,0)
(403,10)
(404,6)
(405,2)
(406,1)
(407,1)
(408,10)
(409,6)
(410,9)
(411,3)
(412,9)
(413,4)
(414,7)
(415,7)
(416,2)
(417,0)
(418,5)
(419,4)
(420,1)
(421,7)
(422,7)
(423,10)
(424,9)
(425,2)
(426,6)
(427,7)
(428,2)
(429,7)
(430,6)
(431,6)
(432,3)
(433,8)
(434,7)
(435,3)
(436,8)
(437,8)
(438,1)
(439,4)
(440,6)
(441,8)
(442,9)
(443,3)
(444,7)
(445,6)
(446,8)
(447,10)
(448,0)
(449,1)
(450,4)
(451,3)
(452,0)
(453,1)
(454,5)
(455,0)
(456,4)
(457,6)
(458,8)
(459,0)
(460,3)
(461,8)
(462,6)
(463,9)
(464,4)
(465,4)
(466,5)
(467,4)
(468,8)
(469,1)
(470,3)
(471,5)
(472,5)
(473,2)
(474,3)
(475,6)
(476,9)
(477,0)
(478,5)
(479,2)
(480,0)
(481,10)
(482,2)
(483,2)
(484,3)
(485,2)
(486,7)
(487,9)
(488,7)
(489,4)
(490,0)
(491,2)
(492,4)
(493,10)
(494,7)
(495,4)
(496,9)
(497,9)
(498,6)
(499,10)
(500,10)
