(201,7)
(202,3)
(203,7)
(204,10)
(205,4)
(206,7)
(207,2)
(208,-1)
(209,7)
(210,6)
(211,10)
(212,10)
(213,4)
(214,1)
(215,1)
(216,10)
(217,7)
(218,10)
(219,2)
(220,7)
(221,9)
(222,5)
(223,2)
(224,8)
(225,10)
(226,5)
(227,4)
(228,10)
(229,10)
(230,9)
(231,2)
(232,4)
(233,10)
(234,6)
(235,8)
(236,4)
(237,10)
(238,9)
(239,0)
(240,3)
(241,3)
(242,0)
(243,9)
(244,0)
(245,8)
(246,1)
(247,9)
(248,4)
(249,5)
(250,3)
(251,10)
(252,3)
(253,5)
(254,5)
(255,1)
(256,6)
(257,4)
(258,10)
(259,10)
(260,5)
(261,5)
(262,2)
(263,8)
(264,8)
(265,4)
(266,9)
(267,4)
(268,0)
(269,8)
(270,-1)
(271,-1)
(272,6)
(273,4)
(274,9)
(275,6)
(276,4)
(277,3)
(278,2)
(279,4)
(280,9)
(281,2)
(282,9)
(283,5)
(284,6)
(285,6)
(286,7)
(287,10)
(288,8)
(289,6)
(290,9)
(291,5)
(292,6)
(293,8)
(294,1)
(295,9)
(296,4)
(297,2)
(298,4)
(299,0)
(300,2)
